Scrap_date;Scrap_time;Country_from;Country_to;Flight_id;Flight_date;Airline;Change;Price;Depart_hour;Depart_from;Arrival_hour;Arrive_to
04/19;Ryanair;1;5.76;11:25;London STNLondon (Stansted) STN;08:15;London STNLondon (Stansted) STN FR7383
2019-04-23;12:44;Denmark;Egypt;1;26/01/20;Pegasus;1;86.00;08:35;Istanbul SAWIstanbul (Sabiha Gokcen) SAW;06:45;Istanbul SAWIstanbul (Sabiha Gokcen) SAW PC621
2019-04-23;12:44;Denmark;Egypt;1;26/01/20;Pegasus;1;35.00;40 Co;enhagen CPH;10:00;Copenhagen CPH PC1071
2019-04-23;12:44;Denmark;Egypt;2;03/02/20;Pegasus;1;52.00;22:50;Istanbul SAWIstanbul (Sabiha Gokcen) SAW;15:55;Istanbul SAWIstanbul (Sabiha Gokcen) SAW PC1072
2019-04-23;12:44;Denmark;Egypt;2;27/01/20;Pegasus;1;63.00;02:55;Hurghada HRG;10:00;Copenhagen CPH
2019-04-23;12:44;Denmark;Egypt;2;27/01/20;Pegasus;1;86.00;08:35;Istanbul SAWIstanbul (Sabiha Gokcen) SAW;06:45;Istanbul SAWIstanbul (Sabiha Gokcen) SAW PC621
2019-04-23;12:44;Denmark;Egypt;2;01/02/20;Pegasus;1;35.00;14:55;Copenhagen CPH;00:35;Hurghada HRG
2019-04-23;12:44;Denmark;Egypt;2;27/01/20;Pegasus;1;52.00;55 Hu;ghada HRG;00:35;Hurghada HRG PC620
2019-04-23;12:44;Denmark;Egypt;2;27/01/20;Pegasus;1;63.00;02:55;Hurghada HRG;10:00;Copenhagen CPH
2019-04-23;12:44;Denmark;Egypt;2;02/02/20;Pegasus;1;86.00;55 Co;enhagen CPH;10:00;Copenhagen CPH PC1071
2019-04-23;12:44;Denmark;Egypt;2;26/01/20;Pegasus;1;35.00;22:50;Istanbul SAWIstanbul (Sabiha Gokcen) SAW;20:10;Istanbul SAWIstanbul (Sabiha Gokcen) SAW PC1074
2019-04-23;12:44;Denmark;Egypt;2;26/01/20;Pegasus;1;52.00;55 Hu;ghada HRG;00:35;Hurghada HRG PC620
2019-04-23;12:44;Denmark;Egypt;2;03/02/20;Pegasus;1;63.00;08:35;Istanbul SAWIstanbul (Sabiha Gokcen) SAW;06:45;Istanbul SAWIstanbul (Sabiha Gokcen) SAW PC621
2019-04-23;12:44;Denmark;Egypt;2;27/01/20;Pegasus;1;86.00;10:40;Copenhagen CPH;00:35;Hurghada HRG
2019-04-23;12:44;Denmark;Egypt;2;27/01/20;Pegasus;1;35.00;22:50;Istanbul SAWIstanbul (Sabiha Gokcen) SAW;15:55;Istanbul SAWIstanbul (Sabiha Gokcen) SAW PC1072
2019-04-23;12:44;Denmark;Egypt;2;03/02/20;Pegasus;1;52.00;02:55;Hurghada HRG;14:15;Copenhagen CPH
2019-04-23;12:44;Denmark;Egypt;2;26/01/20;Pegasus;1;63.00;55 Co;enhagen CPH;14:15;Copenhagen CPH PC1073
2019-04-23;12:44;Denmark;Egypt;2;26/01/20;Pegasus;1;86.00;14:55;Copenhagen CPH;00:35;Hurghada HRG
2019-04-23;12:44;Denmark;Egypt;2;02/02/20;Pegasus;1;35.00;55 Hu;ghada HRG;00:35;Hurghada HRG PC620
2019-04-23;12:44;Denmark;Egypt;2;27/01/20;Pegasus;1;52.00;12:50;Istanbul SAWIstanbul (Sabiha Gokcen) SAW;06:45;Istanbul SAWIstanbul (Sabiha Gokcen) SAW PC621
2019-04-23;12:44;Denmark;Egypt;2;27/01/20;Pegasus;1;63.00;40 Co;enhagen CPH;14:15;Copenhagen CPH PC1073
2019-04-23;12:44;Denmark;Egypt;2;31/01/20;Pegasus;1;86.00;22:50;Istanbul SAWIstanbul (Sabiha Gokcen) SAW;15:55;Istanbul SAWIstanbul (Sabiha Gokcen) SAW PC1072
2019-04-23;12:44;Denmark;Egypt;2;26/01/20;Pegasus;1;35.00;02:55;Hurghada HRG;10:00;Copenhagen CPH
2019-04-23;12:44;Denmark;Egypt;2;26/01/20;Pegasus;1;52.00;08:35;Istanbul SAWIstanbul (Sabiha Gokcen) SAW;06:45;Istanbul SAWIstanbul (Sabiha Gokcen) SAW PC621
2019-04-23;12:44;Denmark;Egypt;2;31/01/20;Pegasus;1;63.00;14:55;Copenhagen CPH;00:35;Hurghada HRG
2019-04-23;12:44;Denmark;Egypt;2;05/12/19;Pegasus;1;86.00;55 Hu;ghada HRG;00:35;Hurghada HRG PC620
2019-04-23;12:44;Denmark;Egypt;2;05/12/19;Pegasus;1;35.00;02:55;Hurghada HRG;14:15;Copenhagen CPH
2019-04-23;12:44;Denmark;Egypt;2;11/12/19;Pegasus;1;52.00;40 Co;enhagen CPH;14:15;Copenhagen CPH PC1073
2019-04-23;12:44;Denmark;Egypt;2;05/12/19;Pegasus;1;63.00;22:50;Istanbul SAWIstanbul (Sabiha Gokcen) SAW;15:55;Istanbul SAWIstanbul (Sabiha Gokcen) SAW PC1072
2019-04-23;12:44;Denmark;Egypt;2;05/12/19;Pegasus;1;86.00;55 Hu;ghada HRG;00:35;Hurghada HRG PC620
2019-04-23;12:44;Denmark;Egypt;2;09/12/19;Pegasus;1;35.00;08:35;Istanbul SAWIstanbul (Sabiha Gokcen) SAW;06:45;Istanbul SAWIstanbul (Sabiha Gokcen) SAW PC621
2019-04-23;12:44;Denmark;Egypt;2;05/12/19;Pegasus;1;52.00;14:55;Copenhagen CPH;00:35;Hurghada HRG
2019-04-23;12:44;Denmark;Egypt;2;05/12/19;Pegasus;1;63.00;22:50;Istanbul SAWIstanbul (Sabiha Gokcen) SAW;20:10;Istanbul SAWIstanbul (Sabiha Gokcen) SAW PC1074
2019-04-23;12:44;Denmark;Egypt;2;10/12/19;Pegasus;1;86.00;02:55;Hurghada HRG;14:15;Copenhagen CPH
2019-04-23;12:44;Denmark;Egypt;2;27/01/20;Pegasus;1;35.00;55 Co;enhagen CPH;14:15;Copenhagen CPH PC1073
2019-04-23;12:44;Denmark;Egypt;2;27/01/20;Pegasus;1;52.00;14:55;Copenhagen CPH;00:35;Hurghada HRG
2019-04-23;12:44;Denmark;Egypt;2;04/02/20;Pegasus;1;63.00;55 Hu;ghada HRG;00:35;Hurghada HRG PC620
2019-04-23;12:44;Denmark;Egypt;2;26/01/20;Pegasus;1;86.00;12:50;Istanbul SAWIstanbul (Sabiha Gokcen) SAW;06:45;Istanbul SAWIstanbul (Sabiha Gokcen) SAW PC621
2019-04-23;12:44;Denmark;Egypt;2;26/01/20;Pegasus;1;35.00;55 Co;enhagen CPH;14:15;Copenhagen CPH PC1073
2019-04-23;12:44;Denmark;Egypt;2;01/02/20;Pegasus;1;52.00;22:50;Istanbul SAWIstanbul (Sabiha Gokcen) SAW;20:10;Istanbul SAWIstanbul (Sabiha Gokcen) SAW PC1074
2019-04-23;12:44;Denmark;Egypt;2;05/12/19;Pegasus;1;63.00;02:55;Hurghada HRG;10:00;Copenhagen CPH
2019-04-23;12:44;Denmark;Egypt;2;05/12/19;Pegasus;1;86.00;08:35;Istanbul SAWIstanbul (Sabiha Gokcen) SAW;06:45;Istanbul SAWIstanbul (Sabiha Gokcen) SAW PC621
2019-04-23;12:44;Denmark;Egypt;2;10/12/19;Pegasus;1;35.00;14:55;Copenhagen CPH;00:35;Hurghada HRG
2019-04-23;12:44;Denmark;Egypt;2;11/05/19;Pegasus;1;52.00;55 Hu;ghada HRG;00:35;Hurghada HRG PC620
2019-04-23;12:44;Denmark;Egypt;2;11/05/19;Pegasus;1;63.00;02:55;Hurghada HRG;10:00;Copenhagen CPH
2019-04-23;12:44;Denmark;Egypt;2;16/05/19;Pegasus;1;86.00;40 Co;enhagen CPH;10:00;Copenhagen CPH PC1071
2019-04-23;12:44;Denmark;Egypt;2;11/05/19;Pegasus;1;35.00;22:50;Istanbul SAWIstanbul (Sabiha Gokcen) SAW;15:55;Istanbul SAWIstanbul (Sabiha Gokcen) SAW PC1072
2019-04-23;12:44;Denmark;Egypt;2;11/05/19;Pegasus;1;52.00;55 Hu;ghada HRG;00:35;Hurghada HRG PC620
2019-04-23;12:44;Denmark;Egypt;2;17/05/19;Pegasus;1;63.00;08:35;Istanbul SAWIstanbul (Sabiha Gokcen) SAW;06:45;Istanbul SAWIstanbul (Sabiha Gokcen) SAW PC621
2019-04-23;12:44;Denmark;Egypt;2;18/05/19;Pegasus;1;86.00;14:55;Copenhagen CPH;00:35;Hurghada HRG
2019-04-23;12:44;Denmark;Egypt;2;18/05/19;Pegasus;1;35.00;22:50;Istanbul SAWIstanbul (Sabiha Gokcen) SAW;20:10;Istanbul SAWIstanbul (Sabiha Gokcen) SAW PC1074
2019-04-23;12:44;Denmark;Egypt;2;23/05/19;Pegasus;1;52.00;02:55;Hurghada HRG;14:15;Copenhagen CPH
2019-04-23;12:44;Denmark;Egypt;2;18/05/19;Pegasus;1;63.00;30 Co;enhagen CPH;14:15;Copenhagen CPH PC1073
2019-04-23;12:44;Denmark;Egypt;2;18/05/19;Pegasus;1;86.00;12:30;Copenhagen CPH;23:55;Sharm El S SSH
2019-04-23;12:44;Denmark;Egypt;2;26/05/19;Pegasus;1;35.00;00 Sh;rm El S SSH;23:55;Sharm El S SSH PC624
2019-04-23;12:44;Denmark;Egypt;2;18/05/19;Pegasus;1;52.00;09:25;Istanbul SAWIstanbul (Sabiha Gokcen) SAW;06:40;Istanbul SAWIstanbul (Sabiha Gokcen) SAW PC623
2019-04-23;12:44;Denmark;Egypt;2;18/05/19;Pegasus;1;63.00;30 Co;enhagen CPH;11:50;Copenhagen CPH PC1071
2019-04-23;12:44;Denmark;Egypt;2;26/05/19;Pegasus;1;86.00;22:20;Istanbul SAWIstanbul (Sabiha Gokcen) SAW;16:45;Istanbul SAWIstanbul (Sabiha Gokcen) SAW PC1072
2019-04-23;12:44;Denmark;Egypt;2;18/05/19;Pegasus;1;35.00;05:00;Sharm El S SSH;14:50;Copenhagen CPH
2019-04-23;12:44;Denmark;Egypt;2;18/05/19;Pegasus;1;67.00;12:25;Istanbul SAWIstanbul (Sabiha Gokcen) SAW;08:40;Istanbul SAWIstanbul (Sabiha Gokcen) SAW PC623
2019-04-23;12:44;Denmark;Egypt;2;24/05/19;Pegasus;1;66.00;12:30;Copenhagen CPH;23:55;Sharm El S SSH
2019-04-23;12:44;Denmark;Egypt;2;09/05/19;Pegasus;1;95.00;00 Sh;rm El S SSH;23:55;Sharm El S SSH PC624
2019-04-23;12:44;Denmark;Egypt;2;09/05/19;Pegasus;1;47.00;03:00;Sharm El S SSH;11:50;Copenhagen CPH
2019-04-23;12:44;Denmark;Egypt;2;16/05/19;Pegasus;1;67.00;30 Co;enhagen CPH;11:50;Copenhagen CPH PC1071
2019-04-23;12:44;Denmark;Egypt;2;09/05/19;Pegasus;1;66.00;22:20;Istanbul SAWIstanbul (Sabiha Gokcen) SAW;16:45;Istanbul SAWIstanbul (Sabiha Gokcen) SAW PC1072
2019-04-23;12:44;Denmark;Egypt;2;09/05/19;Pegasus;1;95.00;50 Sh;rm El S SSH;23:55;Sharm El S SSH PC624
2019-04-23;12:44;Denmark;Egypt;2;17/05/19;Pegasus;1;47.00;12:20;Istanbul SAWIstanbul (Sabiha Gokcen) SAW;07:30;Istanbul SAWIstanbul (Sabiha Gokcen) SAW PC623
2019-04-23;12:44;Denmark;Egypt;2;11/05/19;Pegasus;1;67.00;12:30;Copenhagen CPH;23:55;Sharm El S SSH
2019-04-23;12:44;Denmark;Egypt;2;11/05/19;Pegasus;1;72.00;22:20;Istanbul SAWIstanbul (Sabiha Gokcen) SAW;16:45;Istanbul SAWIstanbul (Sabiha Gokcen) SAW PC1072
2019-04-23;12:44;Denmark;Egypt;2;15/05/19;Pegasus;1;100.00;03:50;Sharm El S SSH;11:50;Copenhagen CPH
2019-04-23;12:44;Denmark;Egypt;2;04/05/19;Pegasus;1;47.00;30 Co;enhagen CPH;11:50;Copenhagen CPH PC1071
2019-04-23;12:44;Denmark;Egypt;2;04/05/19;Pegasus;1;67.00;12:30;Copenhagen CPH;23:55;Sharm El S SSH
2019-04-23;12:44;Denmark;Egypt;2;10/05/19;Pegasus;1;72.00;00 Sh;rm El S SSH;23:55;Sharm El S SSH PC624
2019-04-23;12:44;Denmark;Egypt;2;09/05/19;Pegasus;1;95.00;12:25;Istanbul SAWIstanbul (Sabiha Gokcen) SAW;08:40;Istanbul SAWIstanbul (Sabiha Gokcen) SAW PC623
2019-04-23;12:44;Denmark;Egypt;2;09/05/19;Pegasus;1;53.00;35 Co;enhagen CPH;14:50;Copenhagen CPH PC1073
2019-04-23;12:44;Denmark;Egypt;2;14/05/19;Pegasus;1;67.00;23:25;Istanbul SAWIstanbul (Sabiha Gokcen) SAW;16:50;Istanbul SAWIstanbul (Sabiha Gokcen) SAW PC1072
2019-04-23;12:44;Denmark;Egypt;2;02/05/19;Pegasus;1;72.00;03:00;Sharm El S SSH;11:50;Copenhagen CPH
2019-04-23;12:44;Denmark;Egypt;2;02/05/19;Pegasus;1;95.00;09:25;Istanbul SAWIstanbul (Sabiha Gokcen) SAW;06:40;Istanbul SAWIstanbul (Sabiha Gokcen) SAW PC623
2019-04-23;12:44;Denmark;Egypt;2;10/05/19;Pegasus;1;53.00;12:35;Copenhagen CPH;01:00;Sharm El S SSH
2019-04-23;12:44;Denmark;Egypt;2;04/05/19;Pegasus;1;67.00;00 Sh;rm El S SSH;01:00;Sharm El S SSH PC7262
2019-04-23;12:44;Denmark;Egypt;2;04/05/19;Pegasus;1;72.00;05:00;Sharm El S SSH;14:50;Copenhagen CPH
2019-04-23;12:44;Denmark;Egypt;2;10/05/19;Pegasus;1;95.00;30 Co;enhagen CPH;14:50;Copenhagen CPH PC1073
2019-04-23;12:44;Denmark;Egypt;2;25/05/19;Pegasus;1;53.00;22:20;Istanbul SAWIstanbul (Sabiha Gokcen) SAW;16:45;Istanbul SAWIstanbul (Sabiha Gokcen) SAW PC1072
2019-04-23;12:44;Denmark;Egypt;2;25/05/19;Pegasus;1;67.00;20 Sh;rm El S SSH;23:55;Sharm El S SSH PC624
2019-04-23;12:44;Denmark;Egypt;2;29/05/19;Pegasus;1;79.00;09:30;Istanbul SAWIstanbul (Sabiha Gokcen) SAW;07:00;Istanbul SAWIstanbul (Sabiha Gokcen) SAW PC623
2019-04-23;12:44;Denmark;Egypt;2;12/05/19;Pegasus;1;95.00;12:30;Copenhagen CPH;23:55;Sharm El S SSH
2019-04-23;12:44;Denmark;Egypt;2;12/05/19;Pegasus;1;47.00;22:20;Istanbul SAWIstanbul (Sabiha Gokcen) SAW;16:45;Istanbul SAWIstanbul (Sabiha Gokcen) SAW PC1072
2019-04-23;12:44;Denmark;Egypt;2;17/05/19;Pegasus;1;67.00;05:00;Sharm El S SSH;14:50;Copenhagen CPH
2019-04-23;12:44;Denmark;Egypt;2;12/05/19;Pegasus;1;79.00;35 Co;enhagen CPH;14:50;Copenhagen CPH PC1073
2019-04-23;12:44;Denmark;Egypt;2;12/05/19;Pegasus;1;95.00;12:35;Copenhagen CPH;01:00;Sharm El S SSH
2019-04-23;12:44;Denmark;Egypt;2;16/05/19;Pegasus;1;47.00;30 Sh;rm El S SSH;01:00;Sharm El S SSH PC7262
2019-04-23;12:44;Denmark;Egypt;2;24/05/19;Pegasus;1;67.00;09:40;Istanbul SAWIstanbul (Sabiha Gokcen) SAW;07:10;Istanbul SAWIstanbul (Sabiha Gokcen) SAW PC623
2019-04-23;12:44;Denmark;Egypt;2;24/05/19;Pegasus;1;66.00;35 Co;enhagen CPH;12:05;Copenhagen CPH PC1071
2019-04-23;12:44;Denmark;Egypt;2;28/05/19;Pegasus;1;95.00;23:35;Istanbul SAWIstanbul (Sabiha Gokcen) SAW;16:50;Istanbul SAWIstanbul (Sabiha Gokcen) SAW PC1072
2019-04-23;12:44;Denmark;Egypt;2;25/09/19;Pegasus;1;61.00;05:00;Sharm El S SSH;14:50;Copenhagen CPH
2019-04-23;12:44;Denmark;Egypt;2;25/09/19;Pegasus;1;67.00;12:25;Istanbul SAWIstanbul (Sabiha Gokcen) SAW;08:40;Istanbul SAWIstanbul (Sabiha Gokcen) SAW PC623
2019-04-23;12:44;Denmark;Egypt;2;01/10/19;Pegasus;1;79.00;15:30;Copenhagen CPH;23:55;Sharm El S SSH
2019-04-23;12:44;Denmark;Egypt;2;25/09/19;Pegasus;1;95.00;00 Sh;rm El S SSH;23:55;Sharm El S SSH PC624
2019-04-23;12:44;Denmark;Egypt;2;25/09/19;Pegasus;1;53.00;05:00;Sharm El S SSH;14:50;Copenhagen CPH
2019-04-23;12:44;Denmark;Egypt;2;29/09/19;Pegasus;1;67.00;30 Co;enhagen CPH;14:50;Copenhagen CPH PC1073
2019-04-23;12:44;Denmark;Egypt;2;20/09/19;Pegasus;1;79.00;22:20;Istanbul SAWIstanbul (Sabiha Gokcen) SAW;16:45;Istanbul SAWIstanbul (Sabiha Gokcen) SAW PC1072
2019-04-23;12:44;Denmark;Egypt;2;20/09/19;Pegasus;1;95.00;20 Sh;rm El S SSH;23:55;Sharm El S SSH PC624
2019-04-23;12:44;Denmark;Egypt;2;24/09/19;Pegasus;1;53.00;09:30;Istanbul SAWIstanbul (Sabiha Gokcen) SAW;07:00;Istanbul SAWIstanbul (Sabiha Gokcen) SAW PC623
2019-04-23;12:44;Denmark;Egypt;2;27/09/19;Pegasus;1;67.00;09:00;Copenhagen CPH;16:00;Sharm El S SSH
2019-04-23;12:44;Denmark;Egypt;2;27/09/19;Pegasus;1;79.00;12:15;Milan BGYMilan (Bergamo) BGY;11:05;Milan BGYMilan (Bergamo) BGY FR2991
2019-04-23;12:44;Denmark;Egypt;2;01/10/19;Pegasus;1;95.00;05:00;Sharm El S SSH;14:50;Copenhagen CPH
2019-04-23;12:44;Denmark;Egypt;2;18/09/19;Pegasus;1;53.00;00 Co;enhagen CPH;14:50;Copenhagen CPH PC1073
2019-04-23;12:44;Denmark;Egypt;2;18/09/19;Pegasus;1;67.00;09:00;Copenhagen CPH;16:00;Sharm El S SSH
2019-04-23;12:44;Denmark;Egypt;2;24/09/19;Pegasus;1;79.00;00 Sh;rm El S SSH;16:00;Sharm El S SSH E5100
2019-04-23;12:44;Denmark;Egypt;2;11/10/19;Pegasus;1;95.00;09:25;Istanbul SAWIstanbul (Sabiha Gokcen) SAW;06:40;Istanbul SAWIstanbul (Sabiha Gokcen) SAW PC623
2019-04-23;12:44;Denmark;Egypt;2;11/10/19;Pegasus;1;53.00;00 Co;enhagen CPH;11:50;Copenhagen CPH PC1071
2019-04-23;12:44;Denmark;Egypt;2;15/10/19;Pegasus;1;83.00;20:35;Milan BGYMilan (Bergamo) BGY;11:05;Milan BGYMilan (Bergamo) BGY FR2991
2019-04-23;12:44;Denmark;Egypt;2;04/10/19;Pegasus;1;66.00;11:05;Alexandria HBE;02:35;Copenhagen CPH
2019-04-23;12:44;Denmark;Egypt;2;04/10/19;Pegasus;1;95.00;23:00;Amman AMMAmman (Queen Alia) AMM;13:35;Amman AMMAmman (Queen Alia) AMM E5521
2019-04-23;12:44;Denmark;Egypt;2;08/10/19;Pegasus;1;53.00;09:00;Copenhagen CPH;00:05;Alexandria HBE
2019-04-23;12:44;Denmark;Egypt;2;28/08/19;Ryanair;1;36.62;05 Al;xandria HBE;00:05;Alexandria HBE E5104
2019-04-23;12:44;Denmark;Egypt;2;28/08/19;Air Arabia Egypt;1;118.46;11:05;Alexandria HBE;02:35;Copenhagen CPH
2019-04-23;12:44;Denmark;Egypt;2;03/09/19;Pegasus;1;95.00;00 Co;enhagen CPH;02:35;Copenhagen CPH DY3779
2019-04-23;12:44;Denmark;Egypt;2;30/08/19;Pegasus;1;47.00;20:35;Milan BGYMilan (Bergamo) BGY;11:05;Milan BGYMilan (Bergamo) BGY FR2991
2019-04-23;12:44;Denmark;Egypt;2;30/08/19;Ryanair;1;36.62;10 Al;xandria HBE;00:05;Alexandria HBE E5104
2019-04-23;12:44;Denmark;Egypt;2;03/09/19;Air Arabia Egypt;1;118.46;19:40;Milan BGYMilan (Bergamo) BGY;10:45;Milan BGYMilan (Bergamo) BGY E5103
2019-04-23;12:44;Denmark;Egypt;2;11/09/19;Pegasus;1;95.00;09:00;Copenhagen CPH;00:05;Alexandria HBE
2019-04-23;12:44;Denmark;Egypt;2;11/09/19;Pegasus;1;47.00;20:35;Milan BGYMilan (Bergamo) BGY;11:05;Milan BGYMilan (Bergamo) BGY FR2991
2019-04-23;12:44;Denmark;Egypt;2;17/09/19;Ryanair;1;51.30;11:05;Alexandria HBE;02:35;Copenhagen CPH
2019-04-23;12:44;Denmark;Egypt;2;18/10/19;Air Arabia Egypt;1;83.02;00 Co;enhagen CPH;02:35;Copenhagen CPH DY3779
2019-04-23;12:44;Denmark;Egypt;2;18/10/19;Air Arabia Egypt;1;83.15;09:00;Copenhagen CPH;00:05;Alexandria HBE
2019-04-23;12:44;Denmark;Egypt;2;22/10/19;norwegian;1;124.64;05 Al;xandria HBE;00:05;Alexandria HBE E5104
2019-04-23;12:44;Denmark;Egypt;2;13/09/19;Ryanair;1;24.83;23:00;Amman AMMAmman (Queen Alia) AMM;13:35;Amman AMMAmman (Queen Alia) AMM E5521
2019-04-23;12:44;Denmark;Egypt;2;13/09/19;Air Arabia Egypt;1;96.37;00 Co;enhagen CPH;02:35;Copenhagen CPH DY3779
2019-04-23;12:44;Denmark;Egypt;2;17/09/19;Air Arabia Egypt;1;83.15;20:35;Milan BGYMilan (Bergamo) BGY;11:05;Milan BGYMilan (Bergamo) BGY FR2991
2019-04-23;12:44;Denmark;Egypt;2;17/05/19;norwegian;1;138.49;11:05;Alexandria HBE;02:35;Copenhagen CPH
2019-04-23;12:44;Denmark;Egypt;2;17/05/19;Ryanair;1;24.83;23:00;Amman AMMAmman (Queen Alia) AMM;13:35;Amman AMMAmman (Queen Alia) AMM E5521
2019-04-23;12:44;Denmark;Egypt;2;21/05/19;Air Arabia Egypt;1;96.37;09:00;Copenhagen CPH;00:05;Alexandria HBE
2019-04-23;12:44;Denmark;Egypt;2;10/05/19;Air Arabia Egypt;1;148.47;05 Al;xandria HBE;00:05;Alexandria HBE E5104
2019-04-23;12:44;Denmark;Egypt;2;10/05/19;Ryanair;1;73.43;11:05;Alexandria HBE;02:35;Copenhagen CPH
2019-04-23;12:44;Denmark;Egypt;2;14/05/19;Ryanair;1;24.83;00 Co;enhagen CPH;02:35;Copenhagen CPH DY3779
2019-04-23;12:44;Denmark;Egypt;2;31/05/19;Air Arabia Egypt;1;96.37;20:35;Milan BGYMilan (Bergamo) BGY;11:05;Milan BGYMilan (Bergamo) BGY FR2991
2019-04-23;12:44;Denmark;Egypt;2;31/05/19;Air Arabia Egypt;1;87.05;05 Al;xandria HBE;00:05;Alexandria HBE E5104
2019-04-23;12:44;Denmark;Egypt;2;04/06/19;norwegian;1;138.49;23:00;Amman AMMAmman (Queen Alia) AMM;13:35;Amman AMMAmman (Queen Alia) AMM E5521
2019-04-23;12:44;Denmark;Scotland;1;09/05/19;Ryanair;0;12.86;18:15;Billund BLL;18:50;Edinburgh EDI
2019-04-23;12:44;Denmark;Scotland;1;16/05/19;Ryanair;0;24.47;15:15;Edinburgh EDI;17:50;Billund BLL
2019-04-23;12:44;Denmark;Scotland;2;28/04/19;Ryanair;0;22.84;18:10;Billund BLL;18:45;Edinburgh EDI
2019-04-23;12:44;Denmark;Scotland;2;02/05/19;Ryanair;0;14.99;15:15;Edinburgh EDI;17:50;Billund BLL
2019-04-23;12:44;Denmark;Scotland;3;23/05/19;Ryanair;0;22.84;18:15;Billund BLL;18:50;Edinburgh EDI
2019-04-23;12:44;Denmark;Scotland;3;30/05/19;Ryanair;0;14.99;15:15;Edinburgh EDI;17:50;Billund BLL
2019-04-23;12:44;Denmark;Scotland;4;20/06/19;Ryanair;0;17.81;18:15;Billund BLL;18:50;Edinburgh EDI
2019-04-23;12:44;Denmark;Scotland;4;27/06/19;Ryanair;0;20.76;15:15;Edinburgh EDI;17:50;Billund BLL
2019-04-23;12:44;Denmark;Scotland;5;13/06/19;Ryanair;0;17.81;18:15;Billund BLL;18:50;Edinburgh EDI
2019-04-23;12:44;Denmark;Scotland;5;20/06/19;Ryanair;0;20.76;15:15;Edinburgh EDI;17:50;Billund BLL
2019-04-23;12:44;Denmark;Scotland;6;19/05/19;Ryanair;0;14.60;18:10;Billund BLL;18:45;Edinburgh EDI
2019-04-23;12:44;Denmark;Scotland;6;23/05/19;Ryanair;0;24.47;15:15;Edinburgh EDI;17:50;Billund BLL
2019-04-23;12:44;Denmark;Scotland;7;17/06/19;Ryanair;0;17.81;22:00;Copenhagen CPH;22:50;Edinburgh EDI
2019-04-23;12:44;Denmark;Scotland;7;24/06/19;Ryanair;0;22.35;18:45;Edinburgh EDI;21:35;Copenhagen CPH
2019-04-23;12:44;Denmark;Scotland;8;21/06/19;Ryanair;0;17.81;22:00;Copenhagen CPH;22:50;Edinburgh EDI
2019-04-23;12:44;Denmark;Scotland;8;26/06/19;Ryanair;0;22.35;18:45;Edinburgh EDI;21:35;Copenhagen CPH
2019-04-23;12:44;Denmark;Scotland;9;16/06/19;Ryanair;0;19.96;18:10;Billund BLL;18:45;Edinburgh EDI
2019-04-23;12:44;Denmark;Scotland;9;20/06/19;Ryanair;0;20.76;15:15;Edinburgh EDI;17:50;Billund BLL
2019-04-23;12:44;Denmark;Scotland;10;23/06/19;Ryanair;0;19.96;18:10;Billund BLL;18:45;Edinburgh EDI
2019-04-23;12:44;Denmark;Scotland;10;27/06/19;Ryanair;0;20.76;15:15;Edinburgh EDI;17:50;Billund BLL
2019-04-23;12:44;Denmark;Scotland;11;19/05/19;Ryanair;0;14.60;18:10;Billund BLL;18:45;Edinburgh EDI
2019-04-23;12:44;Denmark;Scotland;11;23/05/19;Ryanair;1;11.53;06:50;Edinburgh EDI;22:10;Billund BLL
2019-04-23;12:44;Denmark;Scotland;11;23/05/19;Ryanair;1;14.99;19:35;London STNLondon (Stansted) STN;08:25;London STNLondon (Stansted) STN FR8882
2019-04-23;12:44;Denmark;Scotland;11;19/05/19;Ryanair;1;14.60;18:10;Billund BLL;18:45;Edinburgh EDI
2019-04-23;12:44;Denmark;Scotland;11;23/05/19;Ryanair;1;11.53;10:40;Edinburgh EDI;22:10;Billund BLL
2019-04-23;12:44;Denmark;Scotland;11;23/05/19;Ryanair;1;14.99;19:35;London STNLondon (Stansted) STN;12:05;London STNLondon (Stansted) STN FR8884
2019-04-23;12:44;Denmark;Scotland;11;19/05/19;Ryanair;1;14.60;18:10;Billund BLL;18:45;Edinburgh EDI
2019-04-23;12:44;Denmark;Scotland;11;23/05/19;Ryanair;1;11.53;14:30;Edinburgh EDI;22:10;Billund BLL
2019-04-23;12:44;Denmark;Scotland;11;23/05/19;Ryanair;1;14.99;19:35;London STNLondon (Stansted) STN;16:05;London STNLondon (Stansted) STN FR2684
2019-04-23;12:44;Denmark;Scotland;12;04/05/19;Ryanair;1;14.60;15:35;Copenhagen CPH;16:25;Edinburgh EDI
2019-04-23;12:44;Denmark;Scotland;12;08/05/19;Ryanair;0;27.05;18:45;Edinburgh EDI;21:35;Copenhagen CPH
2019-04-23;12:44;Denmark;Scotland;12;03/05/19;Ryanair;0;14.60;22:00;Copenhagen CPH;22:50;Edinburgh EDI
2019-04-23;12:44;Denmark;Scotland;13;08/05/19;Ryanair;0;27.05;18:45;Edinburgh EDI;21:35;Copenhagen CPH
2019-04-23;12:44;Denmark;Scotland;13;17/05/19;Ryanair;0;14.60;22:00;Copenhagen CPH;22:50;Edinburgh EDI
2019-04-23;12:44;Denmark;Scotland;14;22/05/19;Ryanair;0;27.05;18:45;Edinburgh EDI;21:35;Copenhagen CPH
